No.,회계연도,소관명,회계명,계정명,수입관명,수입항명,수입목명,수입구분명,정부안금액(천원),국회확정금액(천원)
"525","2026","국토교통부","교통시설특별회계","철도계정","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","1,097,000",0
"526","2026","국토교통부","교통시설특별회계","철도계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","172,800,000",0
"527","2026","국토교통부","교통시설특별회계","철도계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","42,950,000",0
"528","2026","국토교통부","교통시설특별회계","철도계정","융자및전대차관원금회수","정부출자주식매각대","정부출자주식매각대","일반수입","6,864,000",0
"529","2026","국토교통부","교통시설특별회계","철도계정","재산수입","관유물대여료","기타관유물대여료","일반수입","10,701,000",0
"530","2026","국토교통부","교통시설특별회계","철도계정","재산수입","관유물대여료","토지대여료","일반수입","130,000",0
"531","2026","국토교통부","교통시설특별회계","철도계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","30,332,000",0
"532","2026","국토교통부","교통시설특별회계","철도계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","23,594,000",0
"533","2026","국토교통부","교통시설특별회계","철도계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","3,441,898,000",0
"534","2026","국토교통부","에너지및자원사업특별회계","투자계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","754,000",0
"535","2026","국토교통부","에너지및자원사업특별회계","투자계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","38,000",0
"536","2026","국토교통부","일반회계","","경상이전수입","가산금","가산금","일반수입","18,000",0
"537","2026","국토교통부","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","184,605,000",0
"538","2026","국토교통부","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","31,734,000",0
"539","2026","국토교통부","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","816,000",0
"540","2026","국토교통부","일반회계","","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","591,000",0
"541","2026","국토교통부","일반회계","","경상이전수입","벌금,몰수금및과태료","징계부과금","일반수입","21,000",0
"542","2026","국토교통부","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","943,000",0
"543","2026","국토교통부","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","516,000",0
"544","2026","국토교통부","일반회계","","관유물매각대","고정자산매각대","건물매각대","일반수입","130,000",0
"545","2026","국토교통부","일반회계","","관유물매각대","고정자산매각대","기계기구매각대","일반수입","3,000",0
"546","2026","국토교통부","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","463,000",0
"547","2026","국토교통부","일반회계","","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","2,615,000",0
"548","2026","국토교통부","일반회계","","수입대체경비수입","면허료및수수료","면허료및수수료","일반수입","109,000",0
"549","2026","국토교통부","일반회계","","수입대체경비수입","잡수입","기타잡수입","일반수입","1,871,000",0
"550","2026","국토교통부","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","248,000",0
"551","2026","국토교통부","일반회계","","재산수입","관유물대여료","기타관유물대여료","일반수입","15,000",0
"552","2026","국토교통부","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","1,788,000",0
"553","2026","국토교통부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","16,072,000",0
"554","2026","국토교통부","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","1,314,000",0
"555","2026","국토교통부","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","85,000",0
"556","2026","국토교통부","자동차사고피해지원기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","27,333,000",0
"557","2026","국토교통부","자동차사고피해지원기금","","경상이전수입","기타경상이전수입","법정부담금","일반수입","14,900,000",0
"558","2026","국토교통부","자동차사고피해지원기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","3,067,000",0
"559","2026","국토교통부","자동차사고피해지원기금","","정부내부수입및기타","예탁원금회수","기금예탁원금회수","내부거래수입(기금간거래)","150,000,000",0
"560","2026","국토교통부","자동차사고피해지원기금","","정부내부수입및기타","예탁이자수입","기금예탁이자수입","내부거래수입(기금간거래)","4,500,000",0
"561","2026","국토교통부","자동차사고피해지원기금","","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","49,865,000",0
"562","2026","국토교통부","자동차사고피해지원기금","","차입금및여유자금회수","정부예금회수","통화금융기관예치금회수","보전수입","3,671,000",0
"563","2026","국토교통부","주택도시기금","도시계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","407,667,000",0
"564","2026","국토교통부","주택도시기금","도시계정","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","74,544,000",0
"565","2026","국토교통부","주택도시기금","도시계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","17,317,000",0
"566","2026","국토교통부","주택도시기금","도시계정","재산수입","정부출자수입","정부출자수입","일반수입","3,679,000",0
"567","2026","국토교통부","주택도시기금","도시계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","613,000",0
"568","2026","국토교통부","주택도시기금","도시계정","정부내부수입및기타","전입금","계정간전입금","내부거래수입(기금내 계정간 거래)","146,205,000",0
